business_id,review_count,stars,name,address,neighborhood,city,state,postal_code,cuisine_type,price,phone ,parking,wifi,payment,restaurant_number
wGrWhspcZ-khl2uew8SywA,11,2,T-Mobile,"111 N. Nellis Blvd, 120",Sunrise,Las Vegas,NV,89110,burgers,,,,,,
zFtzcjMOZTMC1bLRzMVvBw,5,4,Ori Resto Lounge,3470 rue Saint-Denis,Plateau-Mont-Royal,Montr姓al,QC,H2L 4S9,burgers,,,,,,
MWz0bsc2-6owh93-i8p0zw,13,4,Laurea,381 Avenue Laurier Ouest,Outremont,Montr姓al,QC,H2V 2K3,burgers,,,,,,
SGBiu1PcNlLv25j_tWMOjQ,4,1,Finish Line,2000 N Neil St,,Champaign,IL,61820,burgers,,,,,,
dC2MqO8lALQJUZB-an2G5A,13,2,JSM Living,505 S Fifth St,,Champaign,IL,61820,burgers,,,,,,
JqAtRNW4XC6wUg9lkrJ2rw,8,4.5,Penguin Cleaners,5868 Mayfield Rd,,Cleveland,OH,44124,burgers,,,,,,
ffo2pwRE98DUzMiw4G6GYw,7,4,Street Box,53 Raeburn Pl,Stockbridge,Edinburgh,EDH,EH4 1HX,burgers,,,,,,
8vqmNtSvtM7fdWJgOBNEtA,3,5,Elegant Extras,12900 Larchmere Blvd,,Cleveland,OH,44120,burgers,,,,,,
knD6oghbtDZTqpU1rCwJYQ,5,1,Bender Consulting Services,"3 Penn Ctr W, Ste 223",,Pittsburgh,PA,15276,burgers,,,,,,
u4q2FXxG-ri971blGte9VA,13,3.5,"Burt Webb, MD","8415 N Pima Rd, Ste 210",,Scottsdale,AZ,85258,burgers,,,,,,
MY-rY-BUoQ9EVQJ5hCXnCA,3,3.5,Le Muscadin,639 Rue Notre-Dame O,Ville-Marie,Montr姓al,QC,H3C 1H8,burgers,,,,,,
vYOtdnBm-45KQiiHj8jqaw,318,4,Tea Lounge,3752 Las Vegas Blvd S,The Strip,Las Vegas,NV,89158,burgers,,,,,,
1yBhet37qpki8W0EvOi70g,148,4.5,Soma Chocolatemaker,"55 Mill Street, The Distillery, Building 47",Distillery District,Toronto,ON,M5A 3C4,burgers,,,,,,
qkQb81FJkqZyaJ_uG5gB1g,13,3,Enterprise Rent-A-Car,18600 Statesville Rd,,Cornelius,NC,28031,burgers,,,,,,
0e_T-v1IygJWAqulJX7EeA,4,5,Write Impressions,1515 Bayview Avenue,Mount Pleasant and Davisville,Toronto,ON,M4G 3B5,burgers,,,,,,
Ea4ODC2cfqAbDbb_sYdPZQ,47,3,VIA,"832 S Greenfield Rd, Ste 101",,Gilbert,AZ,85296,burgers,,,,,,
DO-OuPCGm7oZjJPzPYmtKQ,20,5,Revolution Carpet Cleaners,,,Gilbert,AZ,85296,burgers,,,,,,
s6449oFuPgTqLJWo8nVi-w,9,3,Lazer X Treme,13409 Smith Rd,,Middleburg Heights,OH,44130,burgers,,,,,,
EBfuq8ctwTXN3Pv4ALOAyA,17,2,Arby's,310 S Boulder Hwy,,Henderson,NV,89015,burgers,,,,,,
gjcPzfb0AXlMBZLB9qluQA,4,1,Pajar Production Ltee,4509 Coloniale Av,Plateau-Mont-Royal,Montr姓al,QC,H2T 1V8,burgers,,,,,,
IwIH8vEldGDQkDjvVyTs4g,4,4,Superior Event Services,5255 S Decatur Blvd,,Las Vegas,NV,89118,burgers,,,,,,
X1Y2II3AYdoxa70nTTfUPQ,169,3.5,Fresh Grill & Bar,"3663 S Las Vegas Blvd, Ste 420",The Strip,Las Vegas,NV,89109,burgers,,,,,,
LmMxsbc3eIU-ikIyzWKQ9g,15,3,HY Lounge,4909 Yonge Street,Willowdale,Toronto,ON,M2N 5N4,burgers,,,,,,
WVFttFWiS_rQftknH2Y1Ng,4,4,Fume Bar and Lounge,7195 Torbram Road,,Mississauga,ON,L4T,burgers,,,,,,
lVMC5jJ32UByiiJ3cfOpzA,3,5,Swimmer Insurance Agency,"725 Providence Rd, Ste 100",Elizabeth,Charlotte,NC,28207,burgers,,,,,,
AchZg3fK5opCL1AZPjNyww,12,4,Surpryz Viet & thai Cuisine,1540 Dundas Street E,,Whitby,ON,L1N 2K7,burgers,,,,,,
3LkaC4kgMraVScTz728i5A,12,4.5,The Postal Route,2764 Pleasant Rd,,Fort Mill,SC,29708,burgers,,,,,,
oGiI50oj0dnr3fefHaRnng,3,5,"Marc E McCartney, DC","852 Gold Hill Rd, Ste 208",,Fort Mill,SC,29708,burgers,,,,,,
UEEDnMulA6q6I_q9HDxpEA,5,2.5,McDonald's,1050 Graham Rd,,Cuyahoga Falls,OH,44224,burgers,,,,,,
bhr9U0SAWLCrCIiLY-KIDQ,3,4.5,Arby's,18240 Statesville Rd,,Cornelius,NC,28031,burgers,,,,,,
9uyPRXK7NGVXpMKpbOhw0A,33,3,Streets of New York,"39508 North Daisy Mountain Dr, Ste 158",,Phoenix,AZ,85086,burgers,,,,,,
UnfPWftQ3ANqvbKSIu3b1w,6,4.5,Absolute Caf姓,2100 Queen Street E,The Beach,Toronto,ON,M4L 1J4,burgers,,,,,,
jG0m1-899xwYY3IXpTRRCQ,163,4.5,Baja Bar & Grill,4755 S Maryland Pkwy,University,Las Vegas,NV,89119,burgers,,,,,,
E3EVdQrzmLGa8dls1-DhIQ,14,4.5,Northwest Veterinary Hospital,6124 W Cheyenne Ave,Northwest,Las Vegas,NV,89108,burgers,,,,,,
SoH49qD1ImyUAt9snBvOAQ,7,3.5,It's a Shoe Repair,200 Wellington St W,Entertainment District,Toronto,ON,M5V 3G2,burgers,,,,,,
98YzjvO45DRRvqrNv0hhAA,125,2.5,TTC - Toronto Transit Commision,1900 Yonge St,Mount Pleasant and Davisville,Toronto,ON,M4S 1Z1,burgers,,,,,,
co5y_gskj-63igvAjKzKLw,13,3.5,Kariya Park,3620 Kariya Drive,,Mississauga,ON,L5B 3J4,burgers,,,,,,
glfBCWnfrtpWyAkmh-Qr9A,3,1,World Wide RV Service,4660 East Main St,,Mesa,AZ,85205,burgers,,,,,,
lgsKiyTSYJQ3xy31dWJb-Q,14,2.5,Dairy Queen,"15261 N Reems Rd, Ste 104",,Surprise,AZ,85379,burgers,,,,,,
EnISFI-zAZRcSIg9URyDeg,4,5,Timbers,208 W North St,,De Forest,WI,53532,burgers,,,,,,
H7z0JH-i_KqhrsZhEDBpVA,31,4,Dominion Pub and Kitchen,500 Queen Street E,Corktown,Toronto,ON,M5A 1T7,burgers,,,,,,
3bHx12bCQFr-BBUs3arJ-w,14,4,Concord Nails Spa,"8455 Pit Stop Ct NW, Ste 115",,Concord,NC,28027,burgers,,,,,,
YB5bR4QQ4mkFPxZwbTpa_Q,9,3,The Home Depot,18800 N Market Pl Dr,,Aurora,OH,44202,burgers,,,,,,
krBpN5vbCQrB54QvTXOzaA,4,3,HDMC Group,"3365 E Flamingo Rd, Ste 5",Eastside,Las Vegas,NV,89121,burgers,,,,,,
UH-tv3sbUv-ja-Px2-PlfQ,12,3,Aiko Sushi,1680 Ave Mont-Royal Est,Plateau-Mont-Royal,Montr姓al,QC,H2J 1Z5,burgers,,,,,,
qy7Bevz30atXnkRaC8--Bw,10,4,Perfect Look Hair Braiding,"1805 N 91st Ave, Ste 103",,Phoenix,AZ,85037,burgers,,,,,,
vg4ynLZ0yJ89pT4s_CEMzQ,12,4,Five Guys,2340 E Baseline Rd,,Phoenix,AZ,85042,burgers,,,,,,
3byiVay9ktYpOWxzOKRYww,6,2,Regis Salon,3606 S Maryland Pkwy,Eastside,Las Vegas,NV,89169,burgers,,,,,,
GRkMPbV8cSrqtIYJ5QebmA,9,4,Urbayn,7131 W Ray Rd,,Chandler,AZ,85226,burgers,,,,,,
m6moMRJtNfYg_01mmrE_sQ,7,2.5,E & J's Designer Shoe Outlet,"16251 N Scottsdale Rd, Ste 8A",,Scottsdale,AZ,85254,burgers,,,,,,
M0yfSpeDaYTPEnLjw_0g_g,112,4,Baker Wee,4263 W Thunderbird Rd,,Phoenix,AZ,85053,burgers,,,,,,
KhCsiTCtuROKqp-RtQw_5g,10,4.5,Las Vegas Eye Institute,"9555 S Eastern Ave, Ste 260",Southeast,Las Vegas,NV,89123,burgers,,,,,,
373HGZUJm47MupH8QBx8Zg,84,5,West Coast Tattoo Parlor,"9151 S Las Vegas Blvd, Ste 320",Southeast,Las Vegas,NV,89123,burgers,,,,,,
wKCx0dQcQouy4CsVk88Nvg,6,2.5,U S Post Office,206 College St,,Pineville,NC,28134,burgers,,,,,,
_1QV5VklTabzEvkgHJV0mA,9,3,Sonora Quest Laboratories,"10900 N Scottsdale Rd, Ste 204",,Scottsdale,AZ,85254,burgers,,,,,,
IEiWRILKP5do0q76f0LpZw,3,4.5,Uno Stop,30 W Galveston St,,Chandler,AZ,85225,burgers,,,,,,
sf6xO8BDp2-IzP9oB1_C9A,33,4,Clean Eatz,2215 Ayrsley Town Blvd,Steele Creek,Charlotte,NC,28273,burgers,,,,,,
Icj9QzQxqvzOmPm_liAq1Q,33,3.5,Hilton Garden Inn,1501 S Neil St,,Champaign,IL,61820,burgers,,,,,,
_ZSCWjiYNPjnteZDo-AZOg,20,3,Coasta Cantina,"Suncoast Hotel & Casino, 9090 Alta Dr",Westside,Las Vegas,NV,89144,burgers,,,,,,
8C7WpwMTta5XDs7cg4D5vQ,3,3.5,The Vapor Social,896 College Street,Dufferin Grove,Toronto,ON,M6H 1A4,burgers,,,,,,
G3rk0dDROzpDdTugsnSDTw,54,3,Via Vai Pizzeria & Wine Bar,832 Bay Street,Discovery District,Toronto,ON,M5S 1Z6,burgers,,,,,,
AmfUWoersseoB1AmRpmQiw,6,3.5,Biltmore Loan,"670 N 54th St, Ste 2",,Chandler,AZ,85226,burgers,,,,,,
VbD412ssoCtz6RklpRtLug,65,4.5,Sawtooth Bar & Grill,"4929 W Ray Rd, Ste 3",,Chandler,AZ,85226,burgers,,,,,,
c8jRBsMIkiDd1hi1OTRgmA,41,4,Sunburst Animal Hospital,5032 W Thunderbird Rd,,Glendale,AZ,85306,burgers,,,,,,
o3nRiXtuGhMzxCQCfjeyWg,3,5,The Next Program,260 Queen Street  W,Queen Street West,Toronto,ON,M5V 1Z8,burgers,,,,,,
DczLkl92PgyaLgBJuuYQ_w,4,4,Greywalls Hotel,Muirfield,,Gullane,ELN,EH31 2EG,burgers,,,,,,
W2Ywx1J9cNHUtjqKpOuSOg,23,5,E-Cig City Tempe,"4415 S Rural Rd, Ste 11",,Tempe,AZ,85282,burgers,,,,,,
h-Oq86DZfZad9kKXe8m7Lg,195,4,Los Reyes De La Torta,1528 E Southern Ave,,Tempe,AZ,85282,burgers,,,,,,
Nm-45TlwfszqbJtaIalbtw,10,2.5,The Sets,93 E Southern Ave,,Tempe,AZ,85282,burgers,,,,,,
s6oqPVuLpDRoKnrfFdRIxQ,24,3,Garcia's mexican Restaurants,4400 S Rural Rd,,Tempe,AZ,85282,burgers,,,,,,
3crXQdhIGM6C_VHzN7TPaA,3,5,Pita Pit,925 Rathburn Road E,Mississauga Valley,Mississauga,ON,L4W 4C3,burgers,,,,,,
_so0QK_0SzMe8iynAYW5Lw,3,3.5,National Academy of Sports Medicine,"1750 E Northrop Blvd, Ste 200",,Chandler,AZ,85286,burgers,,,,,,
oCbLmXz_kUeizUiGe0lmuQ,24,4,Safelite AutoGlass,2055 S Rainbow Blvd,Westside,Las Vegas,NV,89146,burgers,,,,,,
l0FAcZb7Pk-FAuEsXbe3dA,4,4,Dolphin Gaming,1911 Avenue Eglinton E,Scarborough,Scarborough,ON,M1L 4P4,burgers,,,,,,
i6HkbGtxKPyREtrrcqU4QA,6,5,LookAfter Hair Company,401 E Green St,,Champaign,IL,61820,burgers,,,,,,
T_U6jmjNWJ-DgqE3LDJ3vA,14,3.5,As They Grow,4486 N Rancho Dr,Westside,Las Vegas,NV,89107,burgers,,,,,,
qPIgJDUf6Zh3cocMnU_9Aw,4,4,Toys R Us,27048 Lorain Road,,North Olmsted,OH,44070,burgers,,,,,,
Ve6bA_jf9A7EWKXeyWf7PA,44,3.5,Mandy's Pizza,512 Perry Hwy,West View,Pittsburgh,PA,15229,burgers,,,,,,
MikceBmajelPAB7RGiW8MQ,3,3.5,Carriage Hill Kennels,17 Carriage Hill Ln,,Finleyville,PA,15332,burgers,,,,,,
m2R3fjLag8EzYPAeIXdC7g,19,3.5,Pizza Hut,"1500 N. Green Valley Pkwy., #120",,Henderson,NV,89074,burgers,,,,,,
aueTkSFhPNzWvaXrxx6wGQ,4,4.5,C Venues,"Adam House, Chambers St",Old Town,Edinburgh,EDH,EH1 1HR,burgers,,,,,,
N_lMOTsjqshTluB83cfC0w,29,4,Calakmul,6920 E Cave Creek Rd,,Cave Creek,AZ,85331,burgers,,,,,,
nYUkk67gpwaREyCPKFhE-g,16,3.5,Le Chasseur,3882 Rue Ontario E,Mercier-Hochelaga-Maisonneuve,Montr姓al,QC,H1W 1S7,burgers,,,,,,
kaoMnALYFku_90CmGIiIQA,10,3.5,Minced. La Maison des burgers,4147 rue Saint-Denis,Plateau-Mont-Royal,Montr姓al,QC,H2W 2M7,burgers,,,,,,
IMYTZowQt_eDcDNVUWe-pA,3,5,Redefine Laser Spa,"1425 S Higley, Ste 102",,Gilbert,AZ,85296,burgers,,,,,,
Ux7O2ueWRxAXejfDrIizOA,4,4.5,Cat's Cradle,596 Yonge Street,Downtown Core,Toronto,ON,M4Y 1Z3,burgers,,,,,,
PycR_Mr5jA9jB4Xg3nX0Yw,310,1.5,Payless Car Rental,1805 E Sky Harbor Cir S,,Phoenix,AZ,85034,burgers,,,,,,
tzoUxh1HXllUijtAkO6w0Q,3,2.5,Peking Express chinese Restaurant,719 N Nellis Blvd,Sunrise,Las Vegas,NV,89110,burgers,,,,,,
hvCszfT4LavAffdwa-EDpw,8,5,Professional Driving School,"4010 Providence Rd, Apt B",South Park,Charlotte,NC,28211,burgers,,,,,,
BeU1l-R-liINQX6t1pBB-g,3,3.5,Somerset Academy,385 W Centennial Pkwy,,North Las Vegas,NV,89084,burgers,,,,,,
5m92CfkACMYTXJm9omQTeA,4,4,Hotel Mortagne,1228 Nobel Street,,Boucherville,QC,J4B 5H1,burgers,,,,,,
jBJiIQEKEDoDU6KEWBct-A,17,3,Hourglass Cleaners,4412 E Camelback Rd,,Phoenix,AZ,85018,burgers,,,,,,
K1qs4e30yoln6scnm-tmyg,157,4,ATL Wings,3923 E Thomas Rd,,Phoenix,AZ,85018,burgers,,,,,,
29Z_lTBAAPNifXBpSX5esA,3,4,Griyo,1575 Rue Fleury Est,Ahunstic-Cartierville,Montr姓al,QC,H2C 1S7,burgers,,,,,,
v8qw502wtQEGpQfMhCVW9w,16,2.5,Trolley Stop Inn,6247 Library Rd,,Bethel Park,PA,15102,burgers,,,,,,
PVM-eMVWQxrGWnWrPO1Odw,9,5,american Powersport Rentals,"2929 N Power Rd, Ste 101",,Mesa,AZ,85215,burgers,,,,,,
9r4KEv7WahExaMDIcbZmYg,96,3.5,ZenQ,"8333 Kennedy Road, Unit 1076",Unionville,Markham,ON,L3R 1J5,burgers,,,,,,
b4rEv7ecvjAmPZAsF5at1A,5,5,Importation Berchicci Ltee,6205 Boulevard Couture,Saint-L姓onard,Saint-Leonard,QC,H1P 3G7,burgers,,,,,,
yFyqLQFv56yFHQlIevVzmQ,7,1,Fahrenheit Tanning,"4804 E Chandler Blvd, Ste 104",,Phoenix,AZ,85044,burgers,,,,,,
B4pcyJs_0U_YHgr1WQu1Dw,3,3,Walgreens,104 N Main St,,Verona,WI,53593,burgers,,,,,,
hffeZ74xNxLk-mjKkCUzzw,22,4.5,Voulez Vous Cafe,1560 Queen Street E,Leslieville,Toronto,ON,M4L 1E9,burgers,,,,,,
J2yHV9KNwBHD7bnGMANCpw,4,4.5,Cajeme Birrieria Y Taqueria,4216 W indian School Rd,,Phoenix,AZ,85019,burgers,,,,,,
Si0mVvCOJ2B0FvhxS_U0sw,8,1.5,Bethany Auto Spa,3450 Bethany Home Rd,,Phoenix,AZ,85016,burgers,,,,,,
P6Mvz9snZnSq_JW1n15gng,4,4,Cache,2482 E Camelback Rd,,Phoenix,AZ,85016,burgers,,,,,,
DXWnAkolXRYXP-fearRfmw,20,3,Ajuker Chicken,680 Bloor Street W,Koreatown,Toronto,ON,M6G 1L2,burgers,,,,,,
NB2BvdInDU_N6IR6HGFvgg,14,3.5,Barb's Roti Shop,1181 Lakeshore Road E,,Mississauga,ON,L5E 1G1,burgers,,,,,,
wiBxwslJAGDdZ2nmLOWDjg,14,4,Avana McCormick Ranch Apartments,8375 E Via De Ventura,,Scottsdale,AZ,85258,burgers,,,,,,
DW_mxyxcgqCS3pJ0DpbZ5A,16,4.5,Owl Ear Smoke Shop,"8920 E indian Bend Rd, Ste A-1",,Scottsdale,AZ,85258,burgers,,,,,,
RJtVWbYcq5jD8dbMAVWXjg,17,4,Fitness Experience,10155 E Via Linda,,Scottsdale,AZ,85258,burgers,,,,,,
#NAME?,7,5,The Gilded Girl,5104 Butler St,Lawrenceville,Pittsburgh,PA,15201,burgers,,,,,,
gZHKAZ5Bqm0YNjODXjBiWA,7,3,GoWireless Verizon Authorized Retailer,"5860 W Craig Rd, Ste 110",Northwest,Las Vegas,NV,89130,burgers,,,,,,
wCtU6XrWlz_BVPESKvIekQ,13,3.5,Jamaican Spice,4371 N Rancho Dr,Northwest,Las Vegas,NV,89130,burgers,,,,,,
s9StqAOzc2p7RB_Ev04rRA,4,5,Southlake Family Dentistry,"1741 Gold Hill Rd, Ste 2010",,Fort Mill,SC,29708,burgers,,,,,,
NFHlMOEyVsbqY_VQNJFafQ,186,3.5,Pizza A Metro,832 S Greenfield Rd,,Gilbert,AZ,85296,burgers,,,,,,
hQW5W2mgbCh3y6thu0b_AQ,3,4.5,The Sun Club,1155 Washington Pike,,Bridgeville,PA,15017,burgers,,,,,,
z0qEiYZI9VEcDRD6TT17XA,4,2,Red Rock Smoke Shop,"10300 W Charleston Blvd, Ste 8",Summerlin,Las Vegas,NV,89135,burgers,,,,,,
v7MM9ut931b_0ZO9D0YUHg,133,4.5,Batch Bakehouse,1402 Williamson St,Williamson - Marquette,Madison,WI,53703,burgers,,,,,,
bxUZorggwGDpU_liCTZazw,9,4.5,Restaurant Prague,5613 Chemin de la C神te-des-Neiges,C神te-des-Neiges,Montr姓al,QC,H3T 1Y8,burgers,,,,,,
d_a-syfrx8kQgcpPMr5jOw,29,3,Steer Inn,9839 Yonge St,,Richmond Hill,ON,L4C 1V2,burgers,,,,,,
GlxE_VRBdSMxzug_d9XnAg,31,4.5,Tuckshop Kitchen,"1640 Dupont Street, Unit 3",The Junction,Toronto,ON,M6P 3T2,burgers,,,,,,
5eKOTWcga1MqFvi5rJzwrQ,5,3.5,Highland Explorer Tours,60 High St,Old Town,Edinburgh,EDH,EH1 1TB,burgers,,,,,,
RtUvSWO_UZ8V3Wpj0n077w,1087,4,KINKA IZAKAYA ORIGINAL,398 Church St,Downtown Core,Toronto,ON,M5B 2A2,burgers,,,,,,
#NAME?,4,4.5,Such & Find Antiquarisches und mehr,Mozartstr. 38,,Stuttgart,BW,70180,burgers,,,,,,
PZKc3Riau6Jrm8c9QxQBNw,3,5,Holy Cow,1100 Queen St E,Leslieville,Toronto,ON,M4M 1K8,burgers,,,,,,
Q3SdFs_6P3BPhPPywHZqBQ,118,4,Khmer thai Restaurant,1018 St Clair Avenue W,,Toronto,ON,M6E 1A4,burgers,,,,,,
4ecT2Mkc8C_AlCkPvMH4DQ,17,3.5,Boston Mills Brandywine Ski Resorts,7100 Riverview Rd,,Peninsula,OH,44264,burgers,,,,,,
DvqJhrmp1sePNtNGAWJVPQ,27,2.5,AR500 Armor,17431 N Black Canyon Hwy,,Phoenix,AZ,85023,burgers,,,,,,
QAomAHvkk68GcHUfCmzeNg,28,3.5,M姓tropolis,59 Rue Sainte-Catherine E,Ville-Marie,Montr姓al,QC,H2X 1K5,burgers,,,,,,
ZmDZTOp6qtR4fUGmVPGGQQ,7,5,DoughNats,5319 Boulevard D姓carie,C神te-des-Neiges,Montr姓al,QC,H3W 3C4,burgers,,,,,,
jt8LvevIl22q3EROACRfeA,3,2.5,Shamrock Irish Pub,Bahnhofstr. 39,,Leinfelden,BW,70771,burgers,,,,,,
1FK7hoiPMPEPG0bRL4bi9Q,6,4.5,Tom's Seafood Restaurant,3048 St. Clair Ave NE,Goodrich Kirtland,Cleveland,OH,44114,burgers,,,,,,
nFJGkAoJFUhGVt__Parh3Q,11,4.5,Dave's Electric,,,Henderson,NV,89016,burgers,,,,,,
z8LG53YTEKCTPGBUMI8yHg,3,2,Mason Wallace Park,7301 Monroe Rd,Arboretum,Charlotte,NC,28212,burgers,,,,,,
gbMDGRFNAhgaDOt7h_xGTQ,14,3.5,Sporting Life Bikes & Boards,2454 Yonge Street,Yonge and Eglinton,Toronto,ON,M4P 2H5,burgers,,,,,,
But8zrzUE3-VGr5P6PLgxQ,45,3,Bruegger's Bagels & Jamba Juice,531 Grant St,Downtown,Pittsburgh,PA,15219,burgers,,,,,,
M8opVyzRVlfakUC8-b5D-w,6,4,Starbucks,,,Surprise Crossing,AZ,85379,burgers,,,,,,
Y4zarntQw_TQThJ1SfozPA,4,3,Reg Dried Foods,202 Baldwin Street,Kensington Market,Toronto,ON,M5T 1L8,burgers,,,,,,
0jM11_AplnrFa2HMdp_TfA,4,4,Mango Tree,11025 Carolina Pl Pkwy,,Pineville,NC,28134,burgers,,,,,,
NpWseKUW530F9Q-RjRcrCg,14,3.5,Dodd Camera,2077 East 30th St,Central,Cleveland,OH,44115,burgers,,,,,,
v0PD1kEU0--kVnX7ETPjHA,8,4.5,Rx Formulations,5949 E University Dr,,Mesa,AZ,85205,burgers,,,,,,
XWeO8q4in9zyZrWCcQfudw,38,5,Lash Addiction,,,Tempe,AZ,85284,burgers,,,,,,
9Uju4PPwIKNrBUOfsjBbkw,37,2.5,burger Studio,"9822 N 7th St, Ste 8",,Phoenix,AZ,85020,burgers,,,,,,
rcpASqLwi92lEuPlOAlVgw,9,4.5,Back Alley CrossFit,7816 N 12th St,,Phoenix,AZ,85020,burgers,,,,,,
Y9iTvXcHDQzlLUKt4cxm-g,15,3.5,Harris Teeter,"9900 Poplar Tent Rd, Ste 124",,Concord,NC,28027,burgers,,,,,,
q3uuXi_U-Jqxsk5Nx1Iomw,84,3.5,FBI PIZZA,2336 Lake Shore Boulevard W,Etobicoke,Toronto,ON,M8V 1B8,burgers,,,,,,
bx3f5o1KG_SgGMQzgNPSwA,3,3.5,Gio's,11 Avenue de la Gare,,Saint-Sauveur,QC,J0R 1R0,burgers,,,,,,
snJHDZ9LCtyB7O7OMpYBsQ,3,4,Chase Bank,6155 N Scottsdale Rd,,Scottsdale,AZ,85250,burgers,,,,,,
ME6D5nLlfG0xZCtICOYDuw,292,4,Georges Brasserie,4620 Piedmont Row Dr,South Park,Charlotte,NC,28210,burgers,,,,,,
DJs9HWnvq2XkeeZ1MvFsVA,19,5,Let's Get Moving,125 Peter St,Entertainment District,Toronto,ON,M5V 0M2,burgers,,,,,,
HV25Suwkzd-roRc63sEmtA,67,3,VIP vietnamese Restaurant,"3229 Highway 7 E, Unit 11-12",Brown's Corners,Markham,ON,L3R 3P3,burgers,,,,,,
hSZCMPtmGEHu3V_PjiSxGw,4,4,Nesbits' Lanes,3501 Leechburg Rd,,Pittsburgh,PA,15239,burgers,,,,,,
u11_SkpIgbVmb3d2suTbmQ,34,3.5,Which Wich,2177 Deming Way,,Middleton,WI,53562,burgers,,,,,,
wSxU4mNbFtI_BOBKznyxVQ,7,5,Penwarden Fine Jewellery,631 Mount Pleasant Rd,Mount Pleasant and Davisville,Toronto,ON,M4S 2M9,burgers,,,,,,
dIYsRb9Qy09-Fgn4uOfuRw,58,3,Snakes & Lagers,488 College Street,Palmerston,Toronto,ON,M6G 1A4,burgers,,,,,,
LQPnKOLGKefa3OYCWu32Mw,11,3,LA Fitness,"601 Clairton Blvd., Unit 38",,Pleasant Hills,PA,15236,burgers,,,,,,
L3qurOlAFpd9AJG4Ah_6Lw,45,4,Three Spirits Brewery,5046 Old Pineville Rd,Starmount,Charlotte,NC,28217,burgers,,,,,,
e7EkYpN4JD2yqx7-4Ayycw,13,3.5,Rolfs Salon at the Foothills,"7131 W Ray Rd, Ste 21",,Chandler,AZ,85226,burgers,,,,,,
GL-hsCfUvrZUroumOhyjBA,4,4.5,Party Mart,"4050 W Ray Rd, Ste C-17",,Chandler,AZ,85226,burgers,,,,,,
G7H2e0XqYaw5JAwBpULNPQ,7,3.5,Balance Hair And Nail Studio,5457A Yonge Street,Willowdale,Toronto,ON,M2N 5S3,burgers,,,,,,
zez-0tpVibCFqqLp5XY0Bw,30,2.5,The Owl of Minerva,815 Major Mackenzie Drive E,,Richmond Hill,ON,L4C 9W4,burgers,,,,,,
7boltFXDjy9SHsNO0xHwcQ,19,4.5,H & M Auto Repair,"4770 W Nevso Dr, Unit B18",,Las Vegas,NV,89103,burgers,,,,,,
Vv3jTDk4epPDr0oBTMZ4dQ,26,4,Fuji japanese Restaurant,"3430 E Tropicana Ave, Ste 30",Eastside,Las Vegas,NV,89121,burgers,,,,,,
nBCodguaBubfcSvB479I-g,8,2,Microsoft Store,"Toronto Eaton Centre, 220 Yonge Street",Downtown Core,Toronto,ON,M5B 2H1,burgers,,,,,,
oo4M1Qwrc6IJQu5KYnQp9Q,4,2,U-Haul Moving & Storage of Ballantyne,13401 Lancaster Hwy,Ballantyne,Pineville,NC,28134,burgers,,,,,,
nzbg3HrggLq71MdPKe6oBg,4,4.5,Reimold,Hohenheimer Str. 4,,Leinfelden-Echterdingen,BW,70771,burgers,,,,,,
cV-ozY6KI0dzcsutYYJAfA,6,3,Estancia,3350 North Durango Dr,Northwest,Las Vegas,NV,89129,burgers,,,,,,
nmOJhPW62nCiuXHJuWooIg,129,3.5,Spectrum Center,333 East Trade St,First Ward,Charlotte,NC,28202,burgers,,,,,,
H6yhT08IpVyTLOfWjU5kyQ,20,5,Silk Skin Laser Spa,"4315 Dean Martin Dr, Ste 230",,Las Vegas,NV,89103,burgers,,,,,,
nVAJZ6BJ9PPlxDXn976R6A,892,4,In-N-Out burger,4888 Dean Martin Dr,,Las Vegas,NV,89103,burgers,,,,,,
rnpXfdLi9A9PyfIoxIkVzg,3,3.5,Arrowhead Printing,"4340 S Valley View Blvd, Ste 218",,Las Vegas,NV,89103,burgers,,,,,,
MGknXew849fglTVu8cV7EA,51,3.5,Pho Ngon,"2215 Ayrsley Town Blvd, Ste D",Steele Creek,Charlotte,NC,28273,burgers,,,,,,
0iOhYM-L1Kv4xioL6sq93A,12,5,Locksmiths & Safeman Security Hardware,38 Baldwin Street,Downtown Core,Toronto,ON,M5T 1L3,burgers,,,,,,
ECPrc5dUG4Ya26sTKTl_cQ,11,4,Imagine Cinemas,"Promenade Mall, 1 Promenade Circle, Lower Level",,Thornhill,ON,L4J 4P8,burgers,,,,,,
ZJbYPQXVykwmjcvvIXS2EQ,3,5,Rita's italian Ice,11833 Frankstown Rd,,Penn Hills,PA,15235,burgers,,,,,,
4oSKPKlZXZIeKtqlP26fgg,3,3.5,Soul Cycles,1 Brougham Place,Tollcross,Edinburgh,EDH,EH3 9HW,burgers,,,,,,
nwNBSFooLZWn6o9_ahhfUQ,5,4,Drake General Store,"176 Yonge Street, Lower Level",Downtown Core,Toronto,ON,M5C 2L7,burgers,,,,,,
v8dfoVJkzoAzUgZeVmpRJA,27,3,Casa Cocina,2121 East Craig Rd,,North Las Vegas,NV,89030,burgers,,,,,,
_hBWYjDb5Xc00g6AYV-WOg,8,4.5,Great Choice Chiropractic,"6125 W Chandler Blvd, Ste 4",,Chandler,AZ,85226,burgers,,,,,,
